latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
49.051,-97.624,326.8,1.3,1.1,2017-04-29,1755,T,84,6.0NRT,296.9,29.1,D
49.605,-102.715,312.5,1,1,2017-04-29,1755,T,63,6.0NRT,297.4,6.3,D
49.294,-103.27,313.9,1,1,2017-04-29,1755,T,52,6.0NRT,296.9,7.5,D
49.547,-105.43,313,1.1,1.1,2017-04-29,1755,T,54,6.0NRT,293.5,8.8,D
48.129,-102.225,315.8,1,1,2017-04-29,1755,T,70,6.0NRT,272.7,15.2,D
46.901,-96.23,306.1,1.7,1.3,2017-04-29,1755,T,58,6.0NRT,291.4,10.7,D
46.896,-96.21,317.1,1.7,1.3,2017-04-29,1755,T,76,6.0NRT,291.1,28.3,D
47.994,-102.808,320.1,1,1,2017-04-29,1755,T,77,6.0NRT,300.2,11.5,D
47.992,-102.795,316.6,1,1,2017-04-29,1755,T,66,6.0NRT,299.4,8.8,D
46.034,-98.776,306.4,1.3,1.1,2017-04-29,1755,T,53,6.0NRT,291.3,4.6,D
45.687,-98.443,318.9,1.4,1.2,2017-04-29,1755,T,79,6.0NRT,291,20.9,D
45.614,-99.757,315.8,1.2,1.1,2017-04-29,1755,T,69,6.0NRT,282,16.8,D
46.138,-111.455,306.8,1.8,1.3,2017-04-29,1755,T,37,6.0NRT,290.7,10.3,D
35.167,-79.215,314.2,2,1.4,2017-04-29,1800,A,45,6.0NRT,297.4,14.5,D
37.2,-76.599,309.7,1.3,1.1,2017-04-29,1800,A,40,6.0NRT,292.7,6,D
45.094,-75.314,308,1,1,2017-04-29,1800,A,62,6.0NRT,289.6,5.2,D
17.716,-88.588,347.4,1.4,1.2,2017-04-29,1930,A,93,6.0NRT,300.2,72.7,D
17.505,-90.484,337,1.1,1,2017-04-29,1930,A,84,6.0NRT,312.4,18,D
17.504,-90.494,339.1,1.1,1,2017-04-29,1930,A,86,6.0NRT,312.2,21.7,D
17.538,-90.592,334.5,1.1,1,2017-04-29,1930,A,75,6.0NRT,310.8,14.9,D
17.537,-90.602,333.2,1.1,1,2017-04-29,1930,A,70,6.0NRT,309.6,12.9,D
17.543,-90.623,332.4,1.1,1,2017-04-29,1930,A,68,6.0NRT,309.7,11.8,D
17.823,-88.557,325.4,1.4,1.2,2017-04-29,1930,A,36,6.0NRT,301.7,14.9,D
17.821,-88.57,334.1,1.4,1.2,2017-04-29,1930,A,83,6.0NRT,301.1,32.7,D
17.573,-90.545,337.6,1.1,1,2017-04-29,1930,A,85,6.0NRT,309.8,19.3,D
17.539,-90.795,331.2,1.1,1,2017-04-29,1930,A,51,6.0NRT,306.4,12,D
17.514,-91.166,322.9,1,1,2017-04-29,1930,A,34,6.0NRT,304.4,6.6,D
17.582,-90.807,339.1,1.1,1,2017-04-29,1930,A,86,6.0NRT,303.3,27.8,D
17.601,-90.941,338.5,1.1,1,2017-04-29,1930,A,86,6.0NRT,301.2,26.2,D
17.6,-90.95,333.5,1.1,1,2017-04-29,1930,A,81,6.0NRT,301.7,17.5,D
17.607,-91.097,328.1,1,1,2017-04-29,1930,A,74,6.0NRT,304.4,10.6,D
17.606,-91.107,326.4,1,1,2017-04-29,1930,A,45,6.0NRT,305.6,9.4,D
17.637,-91.013,334.6,1,1,2017-04-29,1930,A,82,6.0NRT,306.6,17.3,D
17.628,-91.081,327.9,1,1,2017-04-29,1930,A,74,6.0NRT,305.9,8.7,D
17.608,-91.226,328.6,1,1,2017-04-29,1930,A,75,6.0NRT,306.2,10.9,D
17.953,-88.64,328.8,1.4,1.2,2017-04-29,1930,A,77,6.0NRT,300.1,23.6,D
17.951,-88.652,332.6,1.4,1.2,2017-04-29,1930,A,82,6.0NRT,300.3,31,D
17.672,-91.028,329.7,1,1,2017-04-29,1930,A,76,6.0NRT,305.9,10.7,D
17.63,-91.337,326.9,1,1,2017-04-29,1930,A,72,6.0NRT,296.8,11.9,D
17.672,-91.097,339,1,1,2017-04-29,1930,A,86,6.0NRT,309.7,23.6,D
17.66,-91.253,327.6,1,1,2017-04-29,1930,A,74,6.0NRT,304,9.3,D
17.644,-91.368,327.6,1,1,2017-04-29,1930,A,65,6.0NRT,296.8,12.9,D
17.519,-92.448,320.8,1,1,2017-04-29,1930,A,54,6.0NRT,296.5,10.9,D
17.817,-90.349,324.5,1.1,1,2017-04-29,1930,A,21,6.0NRT,304,9.3,D
17.529,-92.44,320.4,1,1,2017-04-29,1930,A,67,6.0NRT,297.6,10.3,D
17.83,-90.319,335.6,1.1,1.1,2017-04-29,1930,A,82,6.0NRT,304,25.3,D
17.821,-90.392,332.2,1.1,1,2017-04-29,1930,A,79,6.0NRT,306.5,17.9,D
17.818,-90.412,339.7,1.1,1,2017-04-29,1930,A,86,6.0NRT,306.1,29.2,D
17.708,-91.227,331.5,1,1,2017-04-29,1930,A,79,6.0NRT,306.2,12.3,D
17.83,-90.393,330.5,1.1,1,2017-04-29,1930,A,76,6.0NRT,307.1,15,D
17.828,-90.477,331.5,1.1,1,2017-04-29,1930,A,76,6.0NRT,303.9,13.2,D
17.558,-92.435,354.2,1,1,2017-04-29,1930,A,97,6.0NRT,300,63.7,D
17.854,-90.355,365.1,1.1,1,2017-04-29,1930,A,100,6.0NRT,306.2,99.6,D
17.853,-90.365,324.8,1.1,1,2017-04-29,1930,A,61,6.0NRT,301.4,8.2,D
17.823,-90.59,330.4,1.1,1,2017-04-29,1930,A,71,6.0NRT,297.9,16.7,D
17.821,-90.6,325.1,1.1,1,2017-04-29,1930,A,35,6.0NRT,298.1,9.8,D
17.831,-90.601,328,1.1,1,2017-04-29,1930,A,56,6.0NRT,299.5,12.4,D
17.866,-90.409,332.5,1.1,1,2017-04-29,1930,A,79,6.0NRT,307,17.1,D
17.59,-92.402,318,1,1,2017-04-29,1930,A,60,6.0NRT,295.6,8.4,D
17.634,-92.152,315.4,1,1,2017-04-29,1930,A,27,6.0NRT,294.8,5.5,D
17.848,-90.744,326.6,1.1,1,2017-04-29,1930,A,56,6.0NRT,292.2,11,D
17.701,-91.949,330.1,1,1,2017-04-29,1930,A,78,6.0NRT,306.5,11.5,D
18.063,-89.389,340.4,1.2,1.1,2017-04-29,1930,A,87,6.0NRT,303.5,44.2,D
18.148,-88.796,325,1.4,1.2,2017-04-29,1930,A,70,6.0NRT,298.5,19,D
18.101,-89.251,323.5,1.3,1.1,2017-04-29,1930,A,57,6.0NRT,301.3,12,D
18.198,-88.566,324.8,1.4,1.2,2017-04-29,1930,A,71,6.0NRT,300.1,14.9,D
17.863,-91.178,349,1,1,2017-04-29,1930,A,93,6.0NRT,309.2,43.9,D
18.202,-88.757,327.1,1.4,1.2,2017-04-29,1930,A,74,6.0NRT,299.9,17.7,D
18.265,-88.322,322.6,1.5,1.2,2017-04-29,1930,A,45,6.0NRT,300.7,16.3,D
17.907,-91.121,335.6,1,1,2017-04-29,1930,A,82,6.0NRT,308.5,18,D
17.945,-90.906,332.4,1.1,1,2017-04-29,1930,A,56,6.0NRT,311.4,10.1,D
17.551,-93.676,317.1,1,1,2017-04-29,1930,A,59,6.0NRT,299.8,5.8,D
17.957,-90.888,333.3,1.1,1,2017-04-29,1930,A,59,6.0NRT,310.5,14.1,D
17.956,-90.898,334,1.1,1,2017-04-29,1930,A,68,6.0NRT,310.8,13.2,D
17.954,-90.908,331.1,1.1,1,2017-04-29,1930,A,59,6.0NRT,310.7,8.3,D
17.76,-92.308,318.3,1,1,2017-04-29,1930,A,39,6.0NRT,295.3,5.9,D
18.034,-90.383,327.6,1.1,1.1,2017-04-29,1930,A,59,6.0NRT,304.8,11.8,D
17.909,-91.309,332.6,1,1,2017-04-29,1930,A,65,6.0NRT,311.1,9.7,D
18.031,-90.477,339.5,1.1,1,2017-04-29,1930,A,74,6.0NRT,301.5,27.8,D
17.839,-91.88,332.9,1,1,2017-04-29,1930,A,57,6.0NRT,302.9,18.9,D
17.865,-91.759,326.4,1,1,2017-04-29,1930,A,59,6.0NRT,303.4,10,D
17.85,-91.863,328.7,1,1,2017-04-29,1930,A,64,6.0NRT,306.3,12,D
18.067,-90.356,334.5,1.1,1.1,2017-04-29,1930,A,80,6.0NRT,303.8,23.5,D
18.031,-90.623,327.5,1.1,1,2017-04-29,1930,A,69,6.0NRT,292.2,12.2,D
17.964,-91.245,332.4,1,1,2017-04-29,1930,A,61,6.0NRT,310.3,10.1,D
17.915,-91.6,335.5,1,1,2017-04-29,1930,A,81,6.0NRT,299.8,22.5,D
17.914,-91.609,331.6,1,1,2017-04-29,1930,A,43,6.0NRT,303.4,16.9,D
18.046,-90.704,333.6,1.1,1,2017-04-29,1930,A,76,6.0NRT,301.2,18,D
18.055,-90.705,336.4,1.1,1,2017-04-29,1930,A,82,6.0NRT,301.4,22.1,D
18.125,-90.612,330.7,1.1,1,2017-04-29,1930,A,70,6.0NRT,300.8,13.9,D
18.073,-90.992,339.1,1.1,1,2017-04-29,1930,A,85,6.0NRT,311,20.7,D
18.071,-91.002,364.4,1.1,1,2017-04-29,1930,A,100,6.0NRT,311.4,82,D
18.079,-90.999,360.6,1.1,1,2017-04-29,1930,A,100,6.0NRT,311,71.8,D
18.078,-91.009,335.4,1.1,1,2017-04-29,1930,A,81,6.0NRT,310.5,15.7,D
18.135,-90.65,335.3,1.1,1,2017-04-29,1930,A,73,6.0NRT,301.1,21.9,D
18.133,-90.661,340.6,1.1,1,2017-04-29,1930,A,86,6.0NRT,302.3,30.8,D
18.143,-90.662,329.6,1.1,1,2017-04-29,1930,A,67,6.0NRT,303.6,12,D
18.067,-91.227,334.1,1,1,2017-04-29,1930,A,79,6.0NRT,309.6,12.9,D
17.89,-92.493,328.9,1,1,2017-04-29,1930,A,53,6.0NRT,291.7,18.1,D
18.121,-90.894,339.9,1.1,1,2017-04-29,1930,A,86,6.0NRT,308.3,26.6,D
18.368,-89.06,349.2,1.3,1.1,2017-04-29,1930,A,94,6.0NRT,300.8,73.9,D
18.106,-91.074,352.6,1,1,2017-04-29,1930,A,95,6.0NRT,311.5,48.7,D
18.105,-91.083,351.1,1,1,2017-04-29,1930,A,94,6.0NRT,315.9,45.7,D
17.722,-93.826,325.2,1.1,1,2017-04-29,1930,A,72,6.0NRT,308.4,11.3,D
18.389,-89.063,335.8,1.3,1.1,2017-04-29,1930,A,84,6.0NRT,301.6,36,D
18.137,-90.988,330.4,1.1,1,2017-04-29,1930,A,34,6.0NRT,310.1,7.6,D
18.09,-91.329,340,1,1,2017-04-29,1930,A,86,6.0NRT,312.7,19.5,D
18.089,-91.339,334.4,1,1,2017-04-29,1930,A,53,6.0NRT,314,10.8,D
17.836,-93.118,334.5,1,1,2017-04-29,1930,A,83,6.0NRT,284.3,28.2,D
17.835,-93.127,320.6,1,1,2017-04-29,1930,A,46,6.0NRT,287.1,10.6,D
18.099,-91.331,333.6,1,1,2017-04-29,1930,A,44,6.0NRT,312.7,9,D
17.51,-95.39,326.9,1.2,1.1,2017-04-29,1930,A,77,6.0NRT,297.1,24,D
18.191,-90.793,328.4,1.1,1,2017-04-29,1930,A,62,6.0NRT,303.7,9.3,D
18.19,-90.803,335.5,1.1,1,2017-04-29,1930,A,81,6.0NRT,304.9,19.9,D
18.185,-90.843,328.8,1.1,1,2017-04-29,1930,A,47,6.0NRT,306.8,8.3,D
18.207,-90.73,326.6,1.1,1,2017-04-29,1930,A,61,6.0NRT,305.5,9.8,D
18.183,-90.981,333,1.1,1,2017-04-29,1930,A,68,6.0NRT,308.7,13.1,D
18.182,-90.991,333.7,1.1,1,2017-04-29,1930,A,78,6.0NRT,309.2,14.1,D
18.127,-91.4,336.5,1,1,2017-04-29,1930,A,74,6.0NRT,310.1,16.9,D
18.173,-91.13,329.7,1,1,2017-04-29,1930,A,40,6.0NRT,308.4,11.4,D
18.136,-91.402,338.8,1,1,2017-04-29,1930,A,84,6.0NRT,309.8,21.8,D
18.243,-90.673,340.7,1.1,1,2017-04-29,1930,A,87,6.0NRT,304.7,32.4,D
18.242,-90.683,338.9,1.1,1,2017-04-29,1930,A,85,6.0NRT,306.1,29.5,D
18.466,-89.017,332.5,1.3,1.1,2017-04-29,1930,A,81,6.0NRT,299.9,29,D
18.073,-92.309,322.5,1,1,2017-04-29,1930,A,0,6.0NRT,293.2,13.2,D
17.702,-94.815,319,1.2,1.1,2017-04-29,1930,A,51,6.0NRT,302.9,7.8,D
17.701,-94.825,316.2,1.2,1.1,2017-04-29,1930,A,17,6.0NRT,302.2,4.3,D
17.705,-94.821,320.1,1.2,1.1,2017-04-29,1930,A,61,6.0NRT,302.2,9.3,D
18.224,-91.352,331.2,1,1,2017-04-29,1930,A,61,6.0NRT,310.7,7.5,D
18.122,-92.093,323.1,1,1,2017-04-29,1930,A,55,6.0NRT,288.5,10.9,D
17.507,-96.103,333.7,1.4,1.2,2017-04-29,1930,A,83,6.0NRT,300.9,44.2,D
18.273,-91.061,327.8,1.1,1,2017-04-29,1930,A,60,6.0NRT,306.4,7.9,D
18.235,-91.344,335.4,1,1,2017-04-29,1930,A,81,6.0NRT,311.8,14.5,D
17.995,-93.04,320.9,1,1,2017-04-29,1930,A,59,6.0NRT,289.4,10.2,D
17.608,-95.551,328.8,1.3,1.1,2017-04-29,1930,A,78,6.0NRT,309.6,20.1,D
18.339,-90.641,334.8,1.1,1,2017-04-29,1930,A,81,6.0NRT,306.7,17.9,D
18.324,-90.753,329.8,1.1,1,2017-04-29,1930,A,69,6.0NRT,302.8,13.8,D
18.322,-90.763,330.1,1.1,1,2017-04-29,1930,A,70,6.0NRT,303.5,14.4,D
17.861,-94.064,323.8,1.1,1,2017-04-29,1930,A,65,6.0NRT,306.3,12.7,D
17.5,-96.337,331.7,1.4,1.2,2017-04-29,1930,A,82,6.0NRT,300.7,42.2,D
18.348,-90.787,369.9,1.1,1,2017-04-29,1930,A,100,6.0NRT,305.6,111.7,D
18.346,-90.797,343,1.1,1,2017-04-29,1930,A,89,6.0NRT,306.5,35.8,D
18.357,-90.789,336.4,1.1,1,2017-04-29,1930,A,82,6.0NRT,304.3,24.8,D
18.355,-90.799,329,1.1,1,2017-04-29,1930,A,72,6.0NRT,305.5,12.5,D
18.304,-91.176,335.8,1,1,2017-04-29,1930,A,82,6.0NRT,309.6,17.6,D
18.303,-91.185,332.3,1,1,2017-04-29,1930,A,77,6.0NRT,311.8,12.6,D
18.169,-92.148,322.1,1,1,2017-04-29,1930,A,45,6.0NRT,296.9,8.8,D
18.375,-90.791,326.1,1.1,1,2017-04-29,1930,A,59,6.0NRT,305.3,8.2,D
17.993,-93.496,325.9,1,1,2017-04-29,1930,A,73,6.0NRT,305.8,8.2,D
18.384,-90.851,334.5,1.1,1,2017-04-29,1930,A,75,6.0NRT,305.5,19.5,D
18.383,-90.861,353.9,1.1,1,2017-04-29,1930,A,96,6.0NRT,308.5,58.8,D
18.418,-90.67,331,1.1,1,2017-04-29,1930,A,76,6.0NRT,305,17.3,D
18.417,-90.68,326.9,1.1,1,2017-04-29,1930,A,68,6.0NRT,304.2,12.1,D
18.438,-90.589,327.1,1.1,1,2017-04-29,1930,A,49,6.0NRT,307,10.7,D
18.261,-91.891,329,1,1,2017-04-29,1930,A,58,6.0NRT,304.6,9.9,D
18.458,-90.508,328.3,1.1,1,2017-04-29,1930,A,50,6.0NRT,308.2,8.9,D
18.033,-93.539,334.4,1,1,2017-04-29,1930,A,83,6.0NRT,305.4,21.9,D
18.031,-93.549,325.5,1,1,2017-04-29,1930,A,72,6.0NRT,303.4,10.8,D
17.982,-93.879,325.2,1.1,1,2017-04-29,1930,A,71,6.0NRT,306.1,14.1,D
18.376,-91.263,339.5,1,1,2017-04-29,1930,A,86,6.0NRT,313.9,18.4,D
18.464,-90.677,335.2,1.1,1,2017-04-29,1930,A,81,6.0NRT,303.3,23,D
18.463,-90.687,332.3,1.1,1,2017-04-29,1930,A,70,6.0NRT,304,18,D
18.418,-91.019,364.3,1.1,1,2017-04-29,1930,A,100,6.0NRT,304,84.7,D
18.417,-91.028,363.7,1.1,1,2017-04-29,1930,A,100,6.0NRT,306,83,D
18.475,-90.668,330,1.1,1,2017-04-29,1930,A,71,6.0NRT,301.8,14.9,D
18.427,-91.02,334,1.1,1,2017-04-29,1930,A,77,6.0NRT,305,15.4,D
18.426,-91.03,335,1.1,1,2017-04-29,1930,A,81,6.0NRT,306.1,17.2,D
18.494,-90.597,334.3,1.1,1,2017-04-29,1930,A,80,6.0NRT,307.4,20.7,D
18.359,-91.585,345.1,1,1,2017-04-29,1930,A,90,6.0NRT,309.2,33.7,D
18.354,-91.624,329.5,1,1,2017-04-29,1930,A,40,6.0NRT,309.7,8.6,D
18.311,-91.927,325,1,1,2017-04-29,1930,A,63,6.0NRT,301,12.3,D
18.31,-91.937,325.8,1,1,2017-04-29,1930,A,66,6.0NRT,301.7,13.7,D
17.767,-95.585,333.6,1.3,1.1,2017-04-29,1930,A,83,6.0NRT,308.2,27.3,D
18.5,-90.594,327.7,1.1,1,2017-04-29,1930,A,48,6.0NRT,307.1,10.6,D
18.499,-90.604,328.4,1.1,1,2017-04-29,1930,A,58,6.0NRT,306.1,11.7,D
18.563,-90.185,326.6,1.1,1.1,2017-04-29,1930,A,70,6.0NRT,306,12.9,D
18.48,-90.819,328.4,1.1,1,2017-04-29,1930,A,46,6.0NRT,306,9.1,D
18.308,-92.211,325.7,1,1,2017-04-29,1930,A,68,6.0NRT,296.2,15.2,D
18.496,-91.046,337.8,1.1,1,2017-04-29,1930,A,84,6.0NRT,306.9,22.8,D
18.495,-91.056,392.7,1.1,1,2017-04-29,1930,A,100,6.0NRT,313.1,210.3,D
17.838,-95.519,334,1.2,1.1,2017-04-29,1930,A,83,6.0NRT,307.6,26.4,D
17.738,-96.147,325.4,1.4,1.2,2017-04-29,1930,A,55,6.0NRT,305.6,20.1,D
18.508,-91.028,332.9,1.1,1,2017-04-29,1930,A,79,6.0NRT,306.5,16.8,D
18.554,-90.758,332.1,1.1,1,2017-04-29,1930,A,74,6.0NRT,307.9,13.6,D
18.553,-90.768,335.2,1.1,1,2017-04-29,1930,A,82,6.0NRT,309.3,18.1,D
18.488,-91.315,356.3,1,1,2017-04-29,1930,A,92,6.0NRT,309,65.7,D
18.478,-91.383,334.5,1,1,2017-04-29,1930,A,63,6.0NRT,310.9,13.8,D
18.595,-90.572,327.5,1.1,1,2017-04-29,1930,A,53,6.0NRT,306.2,10.4,D
18.497,-91.313,336,1,1,2017-04-29,1930,A,67,6.0NRT,309,20,D
17.771,-96.12,318.3,1.4,1.2,2017-04-29,1930,A,37,6.0NRT,303.9,11.4,D
18.299,-92.791,316.9,1,1,2017-04-29,1930,A,26,6.0NRT,299.8,6.2,D
18.298,-92.8,316.8,1,1,2017-04-29,1930,A,18,6.0NRT,299.2,6,D
17.986,-94.921,324.2,1.2,1.1,2017-04-29,1930,A,68,6.0NRT,309.8,8.8,D
18.374,-92.458,328.4,1,1,2017-04-29,1930,A,62,6.0NRT,304.3,15.1,D
18.373,-92.468,326.3,1,1,2017-04-29,1930,A,63,6.0NRT,303.6,13.4,D
18.192,-93.706,318.1,1,1,2017-04-29,1930,A,41,6.0NRT,301.6,4.6,D
18.386,-92.441,320.7,1,1,2017-04-29,1930,A,47,6.0NRT,303.6,6.5,D
18.385,-92.45,321.4,1,1,2017-04-29,1930,A,55,6.0NRT,305.1,7.7,D
18.231,-93.505,335.5,1,1,2017-04-29,1930,A,84,6.0NRT,310.4,22.3,D
18.23,-93.515,339.9,1,1,2017-04-29,1930,A,88,6.0NRT,311.1,29.5,D
18.239,-93.516,325.5,1,1,2017-04-29,1930,A,72,6.0NRT,310.3,9.6,D
18.424,-92.303,328.9,1,1,2017-04-29,1930,A,75,6.0NRT,298.4,18.4,D
18.654,-90.707,334.3,1.1,1,2017-04-29,1930,A,82,6.0NRT,308.1,18.6,D
18.607,-91.049,340.3,1.1,1,2017-04-29,1930,A,87,6.0NRT,309.4,24.5,D
18.617,-91.05,369.7,1.1,1,2017-04-29,1930,A,100,6.0NRT,311.1,102.5,D
18.615,-91.06,334.2,1.1,1,2017-04-29,1930,A,82,6.0NRT,308.9,14.6,D
18.054,-95.072,326.4,1.2,1.1,2017-04-29,1930,A,74,6.0NRT,307.6,13.1,D
18.052,-95.083,325.4,1.2,1.1,2017-04-29,1930,A,72,6.0NRT,306.7,11.8,D
18.064,-95.074,331.2,1.2,1.1,2017-04-29,1930,A,80,6.0NRT,306.5,19.5,D
18.062,-95.085,332.3,1.2,1.1,2017-04-29,1930,A,81,6.0NRT,306.3,21.3,D
18.703,-90.947,336.5,1.1,1,2017-04-29,1930,A,84,6.0NRT,309.3,19.1,D
18.737,-90.766,344.4,1.1,1,2017-04-29,1930,A,91,6.0NRT,304.3,39.7,D
18.693,-91.088,335,1.1,1,2017-04-29,1930,A,83,6.0NRT,308.3,18.1,D
18.816,-90.245,337.9,1.1,1.1,2017-04-29,1930,A,86,6.0NRT,295.1,34.6,D
18.815,-90.256,348.7,1.1,1.1,2017-04-29,1930,A,93,6.0NRT,292.5,59.8,D
18.82,-90.252,345.1,1.1,1.1,2017-04-29,1930,A,91,6.0NRT,293.3,50.8,D
17.89,-96.646,338.8,1.5,1.2,2017-04-29,1930,A,86,6.0NRT,301.2,60.2,D
17.888,-96.659,325.9,1.5,1.2,2017-04-29,1930,A,70,6.0NRT,301.2,28.8,D
18.758,-91.155,333.5,1.1,1,2017-04-29,1930,A,73,6.0NRT,308,17.8,D
19.078,-89.081,335.7,1.3,1.1,2017-04-29,1930,A,85,6.0NRT,301.5,37.6,D
18.609,-92.619,343,1,1,2017-04-29,1930,A,69,6.0NRT,304,35.1,D
19.153,-88.545,325.3,1.4,1.2,2017-04-29,1930,A,73,6.0NRT,300.4,22.5,D
19.165,-88.533,329,1.4,1.2,2017-04-29,1930,A,70,6.0NRT,300.7,27.3,D
19.097,-89.173,324.4,1.3,1.1,2017-04-29,1930,A,39,6.0NRT,298.7,15,D
18.84,-91.153,333,1.1,1,2017-04-29,1930,A,80,6.0NRT,306.6,16.9,D
18.911,-91.038,347,1.1,1,2017-04-29,1930,A,92,6.0NRT,308.5,42,D
18.254,-95.494,333.5,1.2,1.1,2017-04-29,1930,A,79,6.0NRT,310,26.3,D
18.197,-95.845,347,1.3,1.1,2017-04-29,1930,A,92,6.0NRT,313.6,55.2,D
18.195,-95.857,338.4,1.3,1.1,2017-04-29,1930,A,85,6.0NRT,309,34.7,D
18.264,-95.496,337.8,1.2,1.1,2017-04-29,1930,A,85,6.0NRT,310.1,36.5,D
18.207,-95.847,341.8,1.3,1.1,2017-04-29,1930,A,88,6.0NRT,315.7,43.1,D
18.205,-95.859,328.1,1.3,1.1,2017-04-29,1930,A,65,6.0NRT,308.7,15.3,D
18.217,-95.849,347.8,1.3,1.1,2017-04-29,1930,A,93,6.0NRT,313.2,59.8,D
18.215,-95.861,338,1.3,1.1,2017-04-29,1930,A,85,6.0NRT,311.4,35.5,D
19.012,-90.563,335.5,1.1,1.1,2017-04-29,1930,A,77,6.0NRT,310.9,17.2,D
19.073,-90.246,347.6,1.2,1.1,2017-04-29,1930,A,93,6.0NRT,308.2,45,D
19.082,-90.247,336,1.2,1.1,2017-04-29,1930,A,84,6.0NRT,308.9,21.1,D
19.055,-90.526,342.6,1.1,1.1,2017-04-29,1930,A,89,6.0NRT,309.6,33.2,D
17.638,-99.776,323.8,2.5,1.5,2017-04-29,1930,A,67,6.0NRT,296.7,51.4,D
19.185,-89.931,334.1,1.2,1.1,2017-04-29,1930,A,69,6.0NRT,297.5,29.1,D
19.195,-89.932,343.7,1.2,1.1,2017-04-29,1930,A,90,6.0NRT,301.7,48.3,D
19.193,-89.943,326.8,1.2,1.1,2017-04-29,1930,A,22,6.0NRT,296.7,16.7,D
18.42,-95.343,321.7,1.2,1.1,2017-04-29,1930,A,24,6.0NRT,305.6,7.2,D
17.641,-100.148,327.5,2.7,1.6,2017-04-29,1930,A,75,6.0NRT,298.7,79.2,D
17.637,-100.171,344.7,2.7,1.6,2017-04-29,1930,A,91,6.0NRT,299.2,187.7,D
17.633,-100.152,342.1,2.7,1.6,2017-04-29,1930,A,89,6.0NRT,298.8,168.7,D
17.628,-100.178,332.5,2.7,1.6,2017-04-29,1930,A,80,6.0NRT,297.1,104.5,D
17.572,-100.47,318.1,2.8,1.6,2017-04-29,1930,A,32,6.0NRT,289.4,59,D
17.964,-98.421,326.4,2,1.4,2017-04-29,1930,A,60,6.0NRT,306.6,22.3,D
19.218,-90.605,375.2,1.1,1.1,2017-04-29,1930,A,100,6.0NRT,312.7,132.6,D
19.217,-90.616,333.7,1.1,1.1,2017-04-29,1930,A,75,6.0NRT,309.8,14,D
17.66,-100.472,319.9,2.8,1.6,2017-04-29,1930,A,23,6.0NRT,298.8,42.2,D
19.228,-90.607,335.9,1.1,1.1,2017-04-29,1930,A,84,6.0NRT,309,17.9,D
19.38,-89.762,331.7,1.2,1.1,2017-04-29,1930,A,80,6.0NRT,303.2,24.4,D
19.3,-90.75,333.1,1.1,1,2017-04-29,1930,A,50,6.0NRT,306.8,17.9,D
18.524,-96.296,337.6,1.4,1.2,2017-04-29,1930,A,84,6.0NRT,316.6,27.7,D
19.639,-88.974,350.8,1.4,1.2,2017-04-29,1930,A,95,6.0NRT,302.9,84.4,D
19.469,-90.345,331.2,1.1,1.1,2017-04-29,1930,A,65,6.0NRT,306.5,11.6,D
19.65,-88.975,327.3,1.4,1.2,2017-04-29,1930,A,75,6.0NRT,302.6,23.2,D
19.484,-90.457,348.5,1.1,1.1,2017-04-29,1930,A,89,6.0NRT,305.9,52.9,D
18.622,-96.32,336.4,1.4,1.2,2017-04-29,1930,A,83,6.0NRT,314.6,25.4,D
19.493,-90.459,339.1,1.1,1.1,2017-04-29,1930,A,34,6.0NRT,304.4,32.4,D
18.632,-96.322,333.1,1.4,1.2,2017-04-29,1930,A,80,6.0NRT,313.4,18.6,D
19.6,-89.864,336.9,1.2,1.1,2017-04-29,1930,A,64,6.0NRT,305.5,28,N
19.599,-89.875,325.2,1.2,1.1,2017-04-29,1930,A,43,6.0NRT,303.4,7.9,N
46.765,-117.406,303.7,2.5,1.5,2017-04-29,1935,T,48,6.0NRT,286.4,17.9,D
36.819,-120.031,316.4,3.6,1.8,2017-04-29,1940,T,72,6.0NRT,300.6,40.3,D
19.603,-89.859,327.7,1.2,1.1,2017-04-29,1935,A,56,6.0NRT,304.6,18.5,D
19.602,-89.871,327.7,1.2,1.1,2017-04-29,1935,A,57,6.0NRT,304.5,17.8,D
19.59,-90.347,351.3,1.2,1.1,2017-04-29,1935,A,95,6.0NRT,304.7,59.4,D
19.589,-90.358,339,1.2,1.1,2017-04-29,1935,A,84,6.0NRT,300.4,31.9,D
18.756,-96.133,333.1,1.3,1.1,2017-04-29,1935,A,81,6.0NRT,311.5,25.1,D
19.39,-92.044,318.1,1,1,2017-04-29,1935,A,69,6.0NRT,297.3,12.5,D
18.788,-96.182,334.1,1.3,1.1,2017-04-29,1935,A,81,6.0NRT,311.5,22.7,D
19.802,-90.357,330.8,1.2,1.1,2017-04-29,1935,A,79,6.0NRT,307.2,14.5,D
18.004,-101.815,325.9,3.5,1.8,2017-04-29,1935,A,75,6.0NRT,287.9,106.9,D
18.74,-97.954,350,1.7,1.3,2017-04-29,1935,A,94,6.0NRT,292.3,119.8,D
18.737,-97.971,334.1,1.8,1.3,2017-04-29,1935,A,82,6.0NRT,291.7,55.7,D
19.888,-90.398,331.5,1.2,1.1,2017-04-29,1935,A,80,6.0NRT,306.7,16.5,D
18.752,-97.954,320.4,1.7,1.3,2017-04-29,1935,A,51,6.0NRT,287.6,23.4,D
18.749,-97.96,339.4,1.7,1.3,2017-04-29,1935,A,87,6.0NRT,289.6,77.5,D
